name,year,revenue_index,land_area,primary_revenue_source
Paris (S. Antoine-des-Champs),1200,30.4,,"Benefactors established at least 5 chapels in the 13th century. Assets included many urban properties, land, houses, and rents, as well as suburban and rural lands. ; One of the wealthiest of all Cistercian nunneries in Europe, with individual private incomes in addition to communal property. Founded outside the 12th-century city walls, Saint-Antoine was by the late Middle Ages a major property owner in a thriving commercial district."
Paris (S. Antoine-des-Champs),1300,49.9,,"Benefactors established at least 5 chapels in the 13th century. Assets included many urban properties, land, houses, and rents, as well as suburban and rural lands. ; One of the wealthiest of all Cistercian nunneries in Europe, with individual private incomes in addition to communal property. Founded outside the 12th-century city walls, Saint-Antoine was by the late Middle Ages a major property owner in a thriving commercial district."
Paris (S. Antoine-des-Champs),1400,69.5,,"Benefactors established at least 5 chapels in the 13th century. Assets included many urban properties, land, houses, and rents, as well as suburban and rural lands. ; One of the wealthiest of all Cistercian nunneries in Europe, with individual private incomes in addition to communal property. Founded outside the 12th-century city walls, Saint-Antoine was by the late Middle Ages a major property owner in a thriving commercial district."
Paris (S. Antoine-des-Champs),1500,89.0,,"Benefactors established at least 5 chapels in the 13th century. Assets included many urban properties, land, houses, and rents, as well as suburban and rural lands. ; One of the wealthiest of all Cistercian nunneries in Europe, with individual private incomes in addition to communal property. Founded outside the 12th-century city walls, Saint-Antoine was by the late Middle Ages a major property owner in a thriving commercial district."
Paris (S. Antoine-des-Champs),1600,89.0,,"Benefactors established at least 5 chapels in the 13th century. Assets included many urban properties, land, houses, and rents, as well as suburban and rural lands. ; One of the wealthiest of all Cistercian nunneries in Europe, with individual private incomes in addition to communal property. Founded outside the 12th-century city walls, Saint-Antoine was by the late Middle Ages a major property owner in a thriving commercial district."
Paris (S. Antoine-des-Champs),1700,64.0,,"Benefactors established at least 5 chapels in the 13th century. Assets included many urban properties, land, houses, and rents, as well as suburban and rural lands. ; One of the wealthiest of all Cistercian nunneries in Europe, with individual private incomes in addition to communal property. Founded outside the 12th-century city walls, Saint-Antoine was by the late Middle Ages a major property owner in a thriving commercial district."
Prieuré hospitalier du Temple,1200,38.8,,
Prieuré hospitalier du Temple,1300,57.1,,
Prieuré hospitalier du Temple,1400,75.4,,
Prieuré hospitalier du Temple,1500,93.6,,
Prieuré hospitalier du Temple,1600,84.7,,
Prieuré hospitalier du Temple,1700,61.3,,
Villiers-aux-Nonnains,1300,46.4,,
Villiers-aux-Nonnains,1400,66.8,,
Villiers-aux-Nonnains,1500,87.3,,
Villiers-aux-Nonnains,1600,90.0,,
Villiers-aux-Nonnains,1700,63.8,,
Clairmarais,1300,46.0,,
Clairmarais,1400,66.6,,
Clairmarais,1500,87.1,,
Clairmarais,1600,90.2,,
Clairmarais,1700,63.9,,
Amiens,600,39.0,,
Amiens,700,74.9,,
Amiens,800,86.3,,
Amiens,900,40.5,,
"S. Feliu de Cadins (Cadins, Spain)",1200,36.1,,"Includes possessions in the plains of Alt EmpordÃ , comprising 27 manses, 40 houses, an olive-oil press and a grain mill."
"S. Feliu de Cadins (Cadins, Spain)",1300,53.5,,"Includes possessions in the plains of Alt EmpordÃ , comprising 27 manses, 40 houses, an olive-oil press and a grain mill."
"S. Feliu de Cadins (Cadins, Spain)",1400,70.9,,"Includes possessions in the plains of Alt EmpordÃ , comprising 27 manses, 40 houses, an olive-oil press and a grain mill."
"S. Feliu de Cadins (Cadins, Spain)",1500,88.3,,"Includes possessions in the plains of Alt EmpordÃ , comprising 27 manses, 40 houses, an olive-oil press and a grain mill."
"S. Feliu de Cadins (Cadins, Spain)",1600,92.6,,"Includes possessions in the plains of Alt EmpordÃ , comprising 27 manses, 40 houses, an olive-oil press and a grain mill."
"S. Feliu de Cadins (Cadins, Spain)",1700,70.3,,"Includes possessions in the plains of Alt EmpordÃ , comprising 27 manses, 40 houses, an olive-oil press and a grain mill."
"S. Feliu de Cadins (Cadins, Spain)",1800,48.0,,"Includes possessions in the plains of Alt EmpordÃ , comprising 27 manses, 40 houses, an olive-oil press and a grain mill."
Beauvoir,1300,43.8,,
Beauvoir,1400,64.8,,
Beauvoir,1500,85.8,,
Beauvoir,1600,91.3,,
Beauvoir,1700,64.4,,
Blandeques,1200,33.5,,
Blandeques,1300,52.6,,
Blandeques,1400,71.8,,
Blandeques,1500,91.0,,
Blandeques,1600,86.9,,
Blandeques,1700,62.4,,
Argenteuil,700,40.0,,
Argenteuil,800,64.8,,
Argenteuil,900,89.7,,
Argenteuil,1000,81.4,,
Argenteuil,1100,49.5,,
S. Maria de Valldaura,1100,54.1,,"Siblings Bernat & Geralda, of the castle of Portella, erected the chapel in 1231. ; Prosperous. ; Incorporated nuns fromÂ S. Maria de BoveraÂ in 1237, at the order of Pope Gregory IX."
S. Maria de Valldaura,1200,79.7,,"Siblings Bernat & Geralda, of the castle of Portella, erected the chapel in 1231. ; Prosperous. ; Incorporated nuns fromÂ S. Maria de BoveraÂ in 1237, at the order of Pope Gregory IX."
S. Maria de Valldaura,1300,93.1,,"Siblings Bernat & Geralda, of the castle of Portella, erected the chapel in 1231. ; Prosperous. ; Incorporated nuns fromÂ S. Maria de BoveraÂ in 1237, at the order of Pope Gregory IX."
S. Maria de Valldaura,1400,60.3,,"Siblings Bernat & Geralda, of the castle of Portella, erected the chapel in 1231. ; Prosperous. ; Incorporated nuns fromÂ S. Maria de BoveraÂ in 1237, at the order of Pope Gregory IX."
Abbaye de Ravensberghe,1200,30.2,,
Abbaye de Ravensberghe,1300,49.9,,
Abbaye de Ravensberghe,1400,69.7,,
Abbaye de Ravensberghe,1500,89.4,,
Abbaye de Ravensberghe,1600,88.3,,
Abbaye de Ravensberghe,1700,63.0,,
Bourbourg,1200,46.5,,
Bourbourg,1300,63.5,,
Bourbourg,1400,80.4,,
Bourbourg,1500,97.4,,
Bourbourg,1600,81.6,,
Bourbourg,1700,59.8,,
S. Joan,1400,64.9,,
Valldaura de Manresa,1400,47.8,,
S. Llucia de Rajadell,1300,41.6,,
S. Llucia de Rajadell,1400,94.1,,
S. Llucia de Rajadell,1500,40.7,,
"S. Maria del Camp (Veciana, Spain)",1300,43.8,,
"S. Maria del Camp (Veciana, Spain)",1400,63.1,,
"S. Maria del Camp (Veciana, Spain)",1500,82.3,,
"S. Maria del Camp (Veciana, Spain)",1600,98.1,,
"S. Maria del Camp (Veciana, Spain)",1700,73.5,,
"S. Maria del Camp (Veciana, Spain)",1800,48.9,,
Mare de Déu de la Serra,1300,30.6,,
Mare de Déu de la Serra,1400,46.6,,
Mare de Déu de la Serra,1500,62.6,,
Mare de Déu de la Serra,1600,78.7,,
Mare de Déu de la Serra,1700,94.7,,
Mare de Déu de la Serra,1800,86.3,,
Mare de Déu de la Serra,1900,65.8,,
Mare de Déu de la Serra,2000,45.3,,
S. Maria de Bovera,1200,43.9,,
S. Maria de Vallsanta,1300,50.9,,
S. Maria de Vallsanta,1400,84.0,,
S. Maria de Vallsanta,1500,78.1,,
S. Maria del Pedregal,1200,36.5,,
S. Maria del Pedregal,1300,63.8,,
S. Maria del Pedregal,1400,91.1,,
S. Maria del Pedregal,1500,76.6,,
S. Maria del Pedregal,1600,41.7,,
S. Maria de Vallbona,1200,33.3,,"After buying several juristictions from King Pere III in 1380, the community's territories included the districts of Vallbona, Llorenc, Rocallaura, Vilamanyar, Montesquiu, Eixaders, Preixana, La Quadra de Masdeu, Valerna, Els Obells de Na Gaia, and Rocafort. ; Extremely wealthy"
S. Maria de Vallbona,1300,47.0,,"After buying several juristictions from King Pere III in 1380, the community's territories included the districts of Vallbona, Llorenc, Rocallaura, Vilamanyar, Montesquiu, Eixaders, Preixana, La Quadra de Masdeu, Valerna, Els Obells de Na Gaia, and Rocafort. ; Extremely wealthy"
S. Maria de Vallbona,1400,60.8,,"After buying several juristictions from King Pere III in 1380, the community's territories included the districts of Vallbona, Llorenc, Rocallaura, Vilamanyar, Montesquiu, Eixaders, Preixana, La Quadra de Masdeu, Valerna, Els Obells de Na Gaia, and Rocafort. ; Extremely wealthy"
S. Maria de Vallbona,1500,74.5,,"After buying several juristictions from King Pere III in 1380, the community's territories included the districts of Vallbona, Llorenc, Rocallaura, Vilamanyar, Montesquiu, Eixaders, Preixana, La Quadra de Masdeu, Valerna, Els Obells de Na Gaia, and Rocafort. ; Extremely wealthy"
S. Maria de Vallbona,1600,88.3,,"After buying several juristictions from King Pere III in 1380, the community's territories included the districts of Vallbona, Llorenc, Rocallaura, Vilamanyar, Montesquiu, Eixaders, Preixana, La Quadra de Masdeu, Valerna, Els Obells de Na Gaia, and Rocafort. ; Extremely wealthy"
S. Maria de Vallbona,1700,97.4,,"After buying several juristictions from King Pere III in 1380, the community's territories included the districts of Vallbona, Llorenc, Rocallaura, Vilamanyar, Montesquiu, Eixaders, Preixana, La Quadra de Masdeu, Valerna, Els Obells de Na Gaia, and Rocafort. ; Extremely wealthy"
S. Maria de Vallbona,1800,79.8,,"After buying several juristictions from King Pere III in 1380, the community's territories included the districts of Vallbona, Llorenc, Rocallaura, Vilamanyar, Montesquiu, Eixaders, Preixana, La Quadra de Masdeu, Valerna, Els Obells de Na Gaia, and Rocafort. ; Extremely wealthy"
S. Maria de Vallbona,1900,62.2,,"After buying several juristictions from King Pere III in 1380, the community's territories included the districts of Vallbona, Llorenc, Rocallaura, Vilamanyar, Montesquiu, Eixaders, Preixana, La Quadra de Masdeu, Valerna, Els Obells de Na Gaia, and Rocafort. ; Extremely wealthy"
S. Maria de Vallbona,2000,44.6,,"After buying several juristictions from King Pere III in 1380, the community's territories included the districts of Vallbona, Llorenc, Rocallaura, Vilamanyar, Montesquiu, Eixaders, Preixana, La Quadra de Masdeu, Valerna, Els Obells de Na Gaia, and Rocafort. ; Extremely wealthy"
Bonham,1300,45.8,,
Bonham,1400,66.4,,
Bonham,1500,87.0,,
Bonham,1600,90.3,,
Bonham,1700,64.0,,
Maubisson,1300,42.5,,
Maubisson,1400,63.8,,
Maubisson,1500,85.0,,
Maubisson,1600,91.9,,
Maubisson,1700,64.8,,
la Salvetat-de-Montdragon (Cluniac),1300,38.8,,
la Salvetat-de-Montdragon (Cluniac),1400,60.8,,
la Salvetat-de-Montdragon (Cluniac),1500,82.8,,
la Salvetat-de-Montdragon (Cluniac),1600,93.8,,
la Salvetat-de-Montdragon (Cluniac),1700,65.6,,
Auchy,700,30.0,,
Auchy,800,94.8,,
Willencourt,1200,30.2,,
Willencourt,1300,49.9,,
Willencourt,1400,69.7,,
Willencourt,1500,89.4,,
Willencourt,1600,88.3,,
Willencourt,1700,63.0,,
Beauvais,1300,46.9,,
Beauvais,1400,67.3,,
Beauvais,1500,87.6,,
Beauvais,1600,89.8,,
Beauvais,1700,63.7,,
Prouille,1300,48.8,,
Prouille,1400,68.8,,
Prouille,1500,88.7,,
Prouille,1600,88.8,,
Prouille,1700,63.3,,
"Lissac  (Lissac-et-Mouret, Lot)",1300,33.2,,
"Lissac  (Lissac-et-Mouret, Lot)",1400,56.4,,
"Lissac  (Lissac-et-Mouret, Lot)",1500,79.5,,
"Lissac  (Lissac-et-Mouret, Lot)",1600,96.6,,
"Lissac  (Lissac-et-Mouret, Lot)",1700,66.9,,
Mirepoix,1400,47.8,,
Mirepoix,1500,73.1,,
Mirepoix,1600,98.5,,
Mirepoix,1700,69.5,,
"Beaulieu (Mirepoix, Ariège, France)",1300,30.5,,
"Beaulieu (Mirepoix, Ariège, France)",1400,54.2,,
"Beaulieu (Mirepoix, Ariège, France)",1500,77.9,,
"Beaulieu (Mirepoix, Ariège, France)",1600,97.9,,
"Beaulieu (Mirepoix, Ariège, France)",1700,67.6,,
Épagne-Épagnette Abbey,1200,34.2,,
Épagne-Épagnette Abbey,1300,53.3,,
Épagne-Épagnette Abbey,1400,72.3,,
Épagne-Épagnette Abbey,1500,91.4,,
Épagne-Épagnette Abbey,1600,86.6,,
Épagne-Épagnette Abbey,1700,62.2,,
Guînes Abbey,1200,44.3,,
Guînes Abbey,1300,61.4,,
Guînes Abbey,1400,78.6,,
Guînes Abbey,1500,95.8,,
Guînes Abbey,1600,83.4,,
Guînes Abbey,1700,61.3,,
Bouhan,1300,82.2,,
Bonrepos,1300,73.4,,Prosperous.
Bonrepos,1400,72.5,,Prosperous.
Pigiers,1200,35.6,,
Pigiers,1300,54.5,,
Pigiers,1400,73.3,,
Pigiers,1500,92.1,,
Pigiers,1600,86.0,,
Pigiers,1700,61.9,,
Gomerfontaine Abbey,1300,48.6,,
Gomerfontaine Abbey,1400,68.6,,
Gomerfontaine Abbey,1500,88.6,,
Gomerfontaine Abbey,1600,88.9,,
Gomerfontaine Abbey,1700,63.3,,
S. Maria de les Franqueses,1200,36.1,,
S. Maria de les Franqueses,1300,80.0,,
S. Maria de les Franqueses,1400,69.6,,
Costejean Abbey,1300,46.4,,
Costejean Abbey,1400,66.8,,
Costejean Abbey,1500,87.3,,
Costejean Abbey,1600,90.0,,
Costejean Abbey,1700,63.8,,
Abbaye de Voisins,1300,47.6,,
Abbaye de Voisins,1400,67.8,,
Abbaye de Voisins,1500,88.0,,
Abbaye de Voisins,1600,89.4,,
Abbaye de Voisins,1700,63.6,,
S. Maria de Lleida,1300,51.8,,
S. Maria de Lleida,1400,74.6,,
S. Maria de Lleida,1500,97.3,,
S. Maria de Lleida,1600,74.3,,
S. Maria de Lleida,1700,45.2,,
Coyroux Abbey,1200,40.4,,
Coyroux Abbey,1300,58.4,,
Coyroux Abbey,1400,76.5,,
Coyroux Abbey,1500,94.5,,
Coyroux Abbey,1600,84.0,,
Coyroux Abbey,1700,61.0,,
Derses Abbey,1300,46.7,,
Derses Abbey,1400,67.1,,
Derses Abbey,1500,87.5,,
Derses Abbey,1600,89.9,,
Derses Abbey,1700,63.8,,
"Le Trésor (Bus-Saint-Rémy, Somme)",1300,44.9,,
"Le Trésor (Bus-Saint-Rémy, Somme)",1400,65.7,,
"Le Trésor (Bus-Saint-Rémy, Somme)",1500,86.5,,
"Le Trésor (Bus-Saint-Rémy, Somme)",1600,90.8,,
"Le Trésor (Bus-Saint-Rémy, Somme)",1700,64.2,,
Sarrazac,900,42.4,,
Valnegre,1300,48.8,,
Valnegre,1400,68.8,,
Valnegre,1500,88.7,,
Valnegre,1600,88.8,,
Valnegre,1700,63.3,,
Eccles,1200,41.3,,
Eccles,1300,67.1,,
Eccles,1400,92.8,,
Eccles,1500,76.2,,
Eccles,1600,43.3,,
Brive-la-Gaillarde,1300,30.6,,
Brive-la-Gaillarde,1400,46.6,,
Brive-la-Gaillarde,1500,62.6,,
Brive-la-Gaillarde,1600,78.7,,
Brive-la-Gaillarde,1700,94.7,,
Brive-la-Gaillarde,1800,86.3,,
Brive-la-Gaillarde,1900,65.8,,
Brive-la-Gaillarde,2000,45.3,,
"Bival (Nesle-Hodeng, France)",1200,42.7,,
"Bival (Nesle-Hodeng, France)",1300,60.3,,
"Bival (Nesle-Hodeng, France)",1400,77.9,,
"Bival (Nesle-Hodeng, France)",1500,95.6,,
"Bival (Nesle-Hodeng, France)",1600,83.1,,
"Bival (Nesle-Hodeng, France)",1700,60.5,,
S. Hilari de Lleida,1200,38.5,,"Rapidly became prosperous, attracting large numbers of daughters of the Catalan nobility. Patrimony included the villages of AlfarrÃ s and AndanÃ­. Nuns also ran a school for daughters of the nobility."
S. Hilari de Lleida,1300,55.5,,"Rapidly became prosperous, attracting large numbers of daughters of the Catalan nobility. Patrimony included the villages of AlfarrÃ s and AndanÃ­. Nuns also ran a school for daughters of the nobility."
S. Hilari de Lleida,1400,72.5,,"Rapidly became prosperous, attracting large numbers of daughters of the Catalan nobility. Patrimony included the villages of AlfarrÃ s and AndanÃ­. Nuns also ran a school for daughters of the nobility."
S. Hilari de Lleida,1500,89.5,,"Rapidly became prosperous, attracting large numbers of daughters of the Catalan nobility. Patrimony included the villages of AlfarrÃ s and AndanÃ­. Nuns also ran a school for daughters of the nobility."
S. Hilari de Lleida,1600,91.6,,"Rapidly became prosperous, attracting large numbers of daughters of the Catalan nobility. Patrimony included the villages of AlfarrÃ s and AndanÃ­. Nuns also ran a school for daughters of the nobility."
S. Hilari de Lleida,1700,69.8,,"Rapidly became prosperous, attracting large numbers of daughters of the Catalan nobility. Patrimony included the villages of AlfarrÃ s and AndanÃ­. Nuns also ran a school for daughters of the nobility."
S. Hilari de Lleida,1800,48.1,,"Rapidly became prosperous, attracting large numbers of daughters of the Catalan nobility. Patrimony included the villages of AlfarrÃ s and AndanÃ­. Nuns also ran a school for daughters of the nobility."
